threshold,trigger_rate,trigger_rate_ci,leakage_rate,blocked_leakage,blocked_leakage_ci,false_positive_rate,false_positive_rate_ci
0.6,0.45217391304347826,"(0.3826086956521739, 0.5217391304347826)",0.8913043478260869,0.5073170731707317,"(0.43283582089552236, 0.5769417475728155)",0.0,"(0.0, 0.0)"
0.65,0.4,"(0.33043478260869563, 0.4653260869565216)",0.8913043478260869,0.44878048780487806,"(0.373134328358209, 0.5172865353037767)",0.0,"(0.0, 0.0)"
0.7000000000000001,0.3695652173913043,"(0.30434782608695654, 0.43478260869565216)",0.8913043478260869,0.4146341463414634,"(0.3430954088952654, 0.4828183680437009)",0.0,"(0.0, 0.0)"
0.7500000000000001,0.3217391304347826,"(0.2565217391304348, 0.38271739130434773)",0.8913043478260869,0.36097560975609755,"(0.29064039408866993, 0.42720137178186735)",0.0,"(0.0, 0.0)"
0.8000000000000002,0.24782608695652175,"(0.19130434782608696, 0.30434782608695654)",0.8913043478260869,0.2780487804878049,"(0.21357420936268384, 0.3382390077243019)",0.0,"(0.0, 0.0)"
0.8500000000000002,0.16521739130434782,"(0.11739130434782609, 0.21304347826086956)",0.8913043478260869,0.18536585365853658,"(0.13106796116504854, 0.23622298385129528)",0.0,"(0.0, 0.0)"
0.9000000000000002,0.10434782608695652,"(0.06521739130434782, 0.1391304347826087)",0.8913043478260869,0.11707317073170732,"(0.07575042881646656, 0.1564167230873392)",0.0,"(0.0, 0.0)"
0.9500000000000003,0.0391304347826087,"(0.017391304347826087, 0.06521739130434782)",0.8913043478260869,0.04390243902439024,"(0.019228468899521532, 0.07181159420289852)",0.0,"(0.0, 0.0)"
