threshold,trigger_rate,trigger_rate_ci,leakage_rate,blocked_leakage,blocked_leakage_ci,false_positive_rate,false_positive_rate_ci
0.6,0.44493392070484583,"(0.3788546255506608, 0.5066079295154186)",0.920704845814978,0.48325358851674644,"(0.41509433962264153, 0.5476304945054945)",0.0,"(0.0, 0.0)"
0.65,0.3876651982378855,"(0.32599118942731276, 0.44493392070484583)",0.920704845814978,0.42105263157894735,"(0.3564718834688347, 0.4832575568606998)",0.0,"(0.0, 0.0)"
0.7000000000000001,0.32158590308370044,"(0.2642070484581498, 0.3788546255506608)",0.920704845814978,0.3492822966507177,"(0.28640776699029125, 0.4134698275862069)",0.0,"(0.0, 0.0)"
0.7500000000000001,0.2290748898678414,"(0.1762114537444934, 0.28634361233480177)",0.920704845814978,0.24880382775119617,"(0.19170178744081115, 0.3098796663476001)",0.0,"(0.0, 0.0)"
0.8000000000000002,0.16740088105726872,"(0.12334801762114538, 0.21585903083700442)",0.920704845814978,0.18181818181818182,"(0.13363287250384026, 0.23415392694596804)",0.0,"(0.0, 0.0)"
0.8500000000000002,0.09691629955947137,"(0.05726872246696035, 0.13656387665198239)",0.920704845814978,0.10526315789473684,"(0.06309917452277097, 0.14624374049897162)",0.0,"(0.0, 0.0)"
0.9000000000000002,0.03524229074889868,"(0.013215859030837005, 0.06167400881057269)",0.920704845814978,0.03827751196172249,"(0.014352358168147642, 0.06635860979462875)",0.0,"(0.0, 0.0)"
0.9500000000000003,0.00881057268722467,"(0.0, 0.022026431718061675)",0.920704845814978,0.009569377990430622,"(0.0, 0.024271844660194174)",0.0,"(0.0, 0.0)"
